start, end, subpop
4304634.0, 4315221.0, 0.5785
4315221.0, 4315230.0, 0.587
4315230.0, 4316172.0, 0.587
4316172.0, 4318522.0, 0.587
4318522.0, 4324905.0, 0.5875
4324905.0, 4333331.0, 0.587
4333331.0, 4334058.0, 0.601
4334058.0, 4340349.0, 0.603
4340349.0, 4364475.0, 0.603
4364475.0, 4372146.0, 0.603
4372146.0, 4384294.0, 0.603
4384294.0, 4400822.0, 0.603
4400822.0, 4402049.0, 0.5955
4402049.0, 4402516.0, 0.632
4402516.0, 4414703.0, 0.632
4414703.0, 4419339.0, 0.632
4419339.0, 4424240.0, 0.633
4424240.0, 4435148.0, 0.633
4435148.0, 4438706.0, 0.633
4438706.0, 4440700.0, 0.633
4440700.0, 4448025.0, 0.572
4448025.0, 4450385.0, 0.573
4450385.0, 4454179.0, 0.5725
4454179.0, 4454844.0, 0.5725
4454844.0, 4455308.0, 0.5725
4455308.0, 4457018.0, 0.573
4457018.0, 4465386.0, 0.573
4465386.0, 4483396.0, 0.573
4483396.0, 4486935.0, 0.572
4486935.0, 4505318.0, 0.572
4505318.0, 4513765.0, 0.572
4513765.0, 4519244.0, 0.5665
4519244.0, 4519600.0, 0.5665
4519600.0, 4527961.0, 0.5665
4527961.0, 4529460.0, 0.5725
4529460.0, 4529652.0, 0.5725
4529652.0, 4531010.0, 0.5725
4531010.0, 4535488.0, 0.5725
4535488.0, 4541311.0, 0.5735
4541311.0, 4543670.0, 0.5735
4543670.0, 4548665.0, 0.5735
4548665.0, 4567014.0, 0.57
4567014.0, 4573561.0, 0.569
4573561.0, 4575554.0, 0.569
4575554.0, 4590318.0, 0.5765
4590318.0, 4591459.0, 0.5765
4591459.0, 4596750.0, 0.577
4596750.0, 4598356.0, 0.577
4598356.0, 4623061.0, 0.5775
4623061.0, 4634941.0, 0.576
4634941.0, 4638415.0, 0.576
4638415.0, 4640127.0, 0.588
4640127.0, 4644649.0, 0.588
4644649.0, 4649157.0, 0.5885
4649157.0, 4649222.0, 0.584
4649222.0, 4649771.0, 0.582
4649771.0, 4653538.0, 0.582
4653538.0, 4664710.0, 0.582
4664710.0, 4676283.0, 0.582
4676283.0, 4680463.0, 0.582
4680463.0, 4693602.0, 0.5825
4693602.0, 4701904.0, 0.5825
4701904.0, 4714937.0, 0.5815
4714937.0, 4716600.0, 0.5905
4716600.0, 4730994.0, 0.5905
4730994.0, 4738941.0, 0.592
4738941.0, 4747241.0, 0.55
4747241.0, 4748106.0, 0.5475
4748106.0, 4779619.0, 0.5475
4779619.0, 4781675.0, 0.556
4781675.0, 4783209.0, 0.556
4783209.0, 4790002.0, 0.556
4790002.0, 4794794.0, 0.5545
4794794.0, 4794919.0, 0.5585
4794919.0, 4796661.0, 0.559
4796661.0, 4801978.0, 0.552
4801978.0, 4820245.0, 0.55
4820245.0, 4827725.0, 0.5495
4827725.0, 4828332.0, 0.5495
4828332.0, 4828961.0, 0.553
4828961.0, 4836673.0, 0.549
4836673.0, 4847594.0, 0.549
4847594.0, 4852974.0, 0.5495
4852974.0, 4856057.0, 0.515
4856057.0, 4872196.0, 0.515
4872196.0, 4873631.0, 0.515
4873631.0, 4878399.0, 0.5135
4878399.0, 4881261.0, 0.5135
4881261.0, 4891065.0, 0.5135
4891065.0, 4899312.0, 0.5035
4899312.0, 4900818.0, 0.503
4900818.0, 4904548.0, 0.503
4904548.0, 4907249.0, 0.503
4907249.0, 4912570.0, 0.503
4912570.0, 4915038.0, 0.5025
4915038.0, 4915128.0, 0.519
4915128.0, 4931026.0, 0.5175
4931026.0, 4936489.0, 0.5165
4936489.0, 4940111.0, 0.516
4940111.0, 4942656.0, 0.5235
4942656.0, 4945516.0, 0.5235
4945516.0, 4946545.0, 0.522
4946545.0, 4948047.0, 0.52
4948047.0, 4957209.0, 0.5185
4957209.0, 4966521.0, 0.5175
4966521.0, 4977151.0, 0.5175
4977151.0, 4978516.0, 0.513
4978516.0, 4980888.0, 0.5145
4980888.0, 4981174.0, 0.515
4981174.0, 4984722.0, 0.516
4984722.0, 4992281.0, 0.5175
4992281.0, 5000442.0, 0.5175
5000442.0, 5002145.0, 0.5845
5002145.0, 5005589.0, 0.5845
5005589.0, 5005824.0, 0.5795
5005824.0, 5016851.0, 0.5795
5016851.0, 5018400.0, 0.5815
5018400.0, 5020306.0, 0.5675
5020306.0, 5027039.0, 0.5675
5027039.0, 5032799.0, 0.5675
5032799.0, 5045746.0, 0.5675
5045746.0, 5054035.0, 0.567
5054035.0, 5060863.0, 0.58
5060863.0, 5066921.0, 0.58
5066921.0, 5068920.0, 0.58
5068920.0, 5069438.0, 0.58
5069438.0, 5096564.0, 0.58
5096564.0, 5098093.0, 0.58
5098093.0, 5100018.0, 0.58
5100018.0, 5101154.0, 0.58
5101154.0, 5103365.0, 0.58
5103365.0, 5116367.0, 0.587
5116367.0, 5117513.0, 0.587
5117513.0, 5121479.0, 0.5835
5121479.0, 5124675.0, 0.584
5124675.0, 5132537.0, 0.5965
5132537.0, 5137066.0, 0.5965
5137066.0, 5155033.0, 0.596
5155033.0, 5157652.0, 0.5945
5157652.0, 5169865.0, 0.5955
5169865.0, 5175833.0, 0.5955
5175833.0, 5191080.0, 0.5615
5191080.0, 5194704.0, 0.5615
5194704.0, 5195921.0, 0.562
5195921.0, 5202066.0, 0.562
5202066.0, 5204163.0, 0.562
5204163.0, 5204594.0, 0.562
5204594.0, 5213042.0, 0.5435
5213042.0, 5216113.0, 0.5435
5216113.0, 5216578.0, 0.528
5216578.0, 5219450.0, 0.527
5219450.0, 5221522.0, 0.527
5221522.0, 5224209.0, 0.5275
5224209.0, 5231694.0, 0.5275
5231694.0, 5233408.0, 0.5275
5233408.0, 5246462.0, 0.5275
5246462.0, 5252407.0, 0.5275
5252407.0, 5260543.0, 0.5285
5260543.0, 5261368.0, 0.5275
5261368.0, 5264495.0, 0.5275
5264495.0, 5275421.0, 0.5275
5275421.0, 5285546.0, 0.5265
5285546.0, 5291008.0, 0.5265
5291008.0, 5297689.0, 0.5015
5297689.0, 5298913.0, 0.501
5298913.0, 5318363.0, 0.4975
5318363.0, 5318541.0, 0.4985
5318541.0, 5322324.0, 0.4985
5322324.0, 5330775.0, 0.4995
5330775.0, 5334757.0, 0.4805
5334757.0, 5341795.0, 0.4855
5341795.0, 5345581.0, 0.479
5345581.0, 5345917.0, 0.4795
5345917.0, 5357352.0, 0.4715
5357352.0, 5361009.0, 0.47
5361009.0, 5366643.0, 0.4695
5366643.0, 5370021.0, 0.4695
5370021.0, 5370529.0, 0.4695
5370529.0, 5374801.0, 0.478
5374801.0, 5389457.0, 0.4785
5389457.0, 5390320.0, 0.479
5390320.0, 5400344.0, 0.4785
5400344.0, 5410262.0, 0.4785
5410262.0, 5422191.0, 0.454
5422191.0, 5433929.0, 0.454
5433929.0, 5441982.0, 0.454
5441982.0, 5443405.0, 0.4515
5443405.0, 5448550.0, 0.4455
5448550.0, 5449479.0, 0.4455
5449479.0, 5451427.0, 0.45
5451427.0, 5453778.0, 0.45
5453778.0, 5453885.0, 0.45
5453885.0, 5454738.0, 0.4525
5454738.0, 5459920.0, 0.453
5459920.0, 5461423.0, 0.453
5461423.0, 5466584.0, 0.453
5466584.0, 5466855.0, 0.453
5466855.0, 5475186.0, 0.453
5475186.0, 5480793.0, 0.453
5480793.0, 5481490.0, 0.453
5481490.0, 5482131.0, 0.4525
5482131.0, 5485258.0, 0.453
5485258.0, 5499627.0, 0.453
5499627.0, 5509441.0, 0.4525
5509441.0, 5510217.0, 0.4595
5510217.0, 5512864.0, 0.4605
5512864.0, 5516381.0, 0.4715
5516381.0, 5518030.0, 0.4735
5518030.0, 5519701.0, 0.4735
5519701.0, 5527753.0, 0.4735
5527753.0, 5527972.0, 0.4815
5527972.0, 5547507.0, 0.4815
5547507.0, 5560894.0, 0.4815
5560894.0, 5562190.0, 0.4835
5562190.0, 5562981.0, 0.486
5562981.0, 5564118.0, 0.494
5564118.0, 5565124.0, 0.494
5565124.0, 5570840.0, 0.494
5570840.0, 5580488.0, 0.494
5580488.0, 5583780.0, 0.494
5583780.0, 5589961.0, 0.494
5589961.0, 5595680.0, 0.494
5595680.0, 5599145.0, 0.494
5599145.0, 5600153.0, 0.494
5600153.0, 5603513.0, 0.4965
5603513.0, 5608952.0, 0.496
5608952.0, 5612054.0, 0.5255
5612054.0, 5613803.0, 0.5255
5613803.0, 5627995.0, 0.5255
5627995.0, 5630792.0, 0.5255
5630792.0, 5636882.0, 0.52
5636882.0, 5644915.0, 0.52
5644915.0, 5644919.0, 0.52
5644919.0, 5647232.0, 0.5185
5647232.0, 5647512.0, 0.5175
5647512.0, 5649364.0, 0.4995
5649364.0, 5650606.0, 0.4995
5650606.0, 5653893.0, 0.4995
5653893.0, 5658220.0, 0.4995
5658220.0, 5661282.0, 0.4775
5661282.0, 5664894.0, 0.4805
5664894.0, 5678349.0, 0.4785
5678349.0, 5682123.0, 0.4785
5682123.0, 5691807.0, 0.479
5691807.0, 5694102.0, 0.4975
5694102.0, 5694559.0, 0.4895
5694559.0, 5695353.0, 0.4895
5695353.0, 5701572.0, 0.4895
5701572.0, 5703242.0, 0.489
5703242.0, 5705978.0, 0.4905
5705978.0, 5708860.0, 0.492
5708860.0, 5712171.0, 0.467
5712171.0, 5715474.0, 0.4675
5715474.0, 5728762.0, 0.4695
5728762.0, 5730694.0, 0.4395
5730694.0, 5745225.0, 0.4395
5745225.0, 5749941.0, 0.4395
5749941.0, 5750468.0, 0.4395
5750468.0, 5751891.0, 0.474
5751891.0, 5752076.0, 0.4735
5752076.0, 5752206.0, 0.4735
5752206.0, 5753606.0, 0.4735
5753606.0, 5765670.0, 0.4735
5765670.0, 5776033.0, 0.4745
5776033.0, 5777265.0, 0.4745
5777265.0, 5787529.0, 0.4745
5787529.0, 5787945.0, 0.477
5787945.0, 5789200.0, 0.4495
5789200.0, 5791894.0, 0.4495
5791894.0, 5795562.0, 0.4495
5795562.0, 5800318.0, 0.4495
5800318.0, 5804949.0, 0.4495
5804949.0, 5806323.0, 0.4495
5806323.0, 5814346.0, 0.4495
5814346.0, 5826032.0, 0.447
5826032.0, 5832188.0, 0.447
5832188.0, 5838813.0, 0.447
5838813.0, 5839802.0, 0.4595
5839802.0, 5851952.0, 0.4595
5851952.0, 5857167.0, 0.486
5857167.0, 5857985.0, 0.4985
5857985.0, 5860763.0, 0.5035
5860763.0, 5866593.0, 0.5035
5866593.0, 5868815.0, 0.5035
5868815.0, 5869127.0, 0.5035
5869127.0, 5877266.0, 0.5035
5877266.0, 5880674.0, 0.5035
5880674.0, 5891637.0, 0.503
5891637.0, 5895040.0, 0.5065
5895040.0, 5899324.0, 0.5065
5899324.0, 5909211.0, 0.5305
5909211.0, 5912247.0, 0.531
5912247.0, 5923736.0, 0.531
5923736.0, 5930052.0, 0.5295
5930052.0, 5930406.0, 0.532
5930406.0, 5932306.0, 0.5255
5932306.0, 5932386.0, 0.5255
5932386.0, 5945182.0, 0.525
5945182.0, 5954421.0, 0.5075
5954421.0, 5968458.0, 0.5075
5968458.0, 5969339.0, 0.5075
5969339.0, 5972186.0, 0.5075
5972186.0, 5974385.0, 0.51
5974385.0, 5975352.0, 0.51
5975352.0, 5976879.0, 0.5105
5976879.0, 5978528.0, 0.4305
5978528.0, 5982557.0, 0.428
5982557.0, 5983271.0, 0.3665
5983271.0, 5995530.0, 0.3665
5995530.0, 6002694.0, 0.3665
6002694.0, 6003239.0, 0.364
6003239.0, 6003600.0, 0.364
6003600.0, 6012102.0, 0.3625
6012102.0, 6012657.0, 0.3625
6012657.0, 6013138.0, 0.3625
6013138.0, 6017761.0, 0.3645
6017761.0, 6024857.0, 0.3645
6024857.0, 6032293.0, 0.3675
6032293.0, 6033709.0, 0.3675
6033709.0, 6035907.0, 0.3675
6035907.0, 6037976.0, 0.3675
6037976.0, 6039644.0, 0.3675
6039644.0, 6053842.0, 0.3675
6053842.0, 6064016.0, 0.363
6064016.0, 6066919.0, 0.359
6066919.0, 6068376.0, 0.359
6068376.0, 6075019.0, 0.3565
6075019.0, 6080938.0, 0.3565
6080938.0, 6089214.0, 0.3565
6089214.0, 6091844.0, 0.3555
6091844.0, 6094898.0, 0.3555
6094898.0, 6104529.0, 0.3555
6104529.0, 6116278.0, 0.3555
6116278.0, 6116624.0, 0.363
6116624.0, 6121938.0, 0.3635
6121938.0, 6143570.0, 0.363
6143570.0, 6143688.0, 0.3615
6143688.0, 6147982.0, 0.3615
6147982.0, 6156573.0, 0.3615
6156573.0, 6159223.0, 0.3415
6159223.0, 6167957.0, 0.3415
6167957.0, 6171785.0, 0.31
6171785.0, 6173048.0, 0.31
6173048.0, 6177415.0, 0.31
6177415.0, 6180379.0, 0.31
6180379.0, 6181709.0, 0.31
6181709.0, 6188784.0, 0.3235
6188784.0, 6200801.0, 0.3235
6200801.0, 6215098.0, 0.3235
6215098.0, 6217859.0, 0.3235
6217859.0, 6224248.0, 0.311
6224248.0, 6250593.0, 0.311
6250593.0, 6251144.0, 0.311
6251144.0, 6254827.0, 0.3105
6254827.0, 6258871.0, 0.3105
6258871.0, 6259113.0, 0.314
6259113.0, 6260846.0, 0.313
6260846.0, 6267555.0, 0.313
6267555.0, 6281807.0, 0.313
6281807.0, 6282619.0, 0.313
6282619.0, 6290857.0, 0.312
6290857.0, 6297438.0, 0.3125
6297438.0, 6317750.0, 0.315
6317750.0, 6330266.0, 0.316
6330266.0, 6330802.0, 0.3385
6330802.0, 6331570.0, 0.332
6331570.0, 6347812.0, 0.3315
6347812.0, 6352828.0, 0.3315
6352828.0, 6353294.0, 0.3345
6353294.0, 6368329.0, 0.3345
6368329.0, 6379386.0, 0.3345
6379386.0, 6379659.0, 0.3345
6379659.0, 6388916.0, 0.333
6388916.0, 6394813.0, 0.333
6394813.0, 6402631.0, 0.323
6402631.0, 6405292.0, 0.323
6405292.0, 6408905.0, 0.32
6408905.0, 6410520.0, 0.32
6410520.0, 6413687.0, 0.32
6413687.0, 6423058.0, 0.3195
6423058.0, 6423307.0, 0.3175
6423307.0, 6425658.0, 0.3175
6425658.0, 6430702.0, 0.3175
6430702.0, 6434257.0, 0.3175
6434257.0, 6449248.0, 0.42
6449248.0, 6457260.0, 0.42
6457260.0, 6461879.0, 0.42
6461879.0, 6462882.0, 0.418
6462882.0, 6480180.0, 0.417
6480180.0, 6483778.0, 0.417
6483778.0, 6485679.0, 0.417
6485679.0, 6504436.0, 0.417
6504436.0, 6520936.0, 0.417
6520936.0, 6529146.0, 0.417
6529146.0, 6532992.0, 0.417
6532992.0, 6536724.0, 0.4155
6536724.0, 6539357.0, 0.4155
6539357.0, 6544924.0, 0.416
6544924.0, 6550579.0, 0.4075
6550579.0, 6550880.0, 0.408
6550880.0, 6550888.0, 0.4075
6550888.0, 6562519.0, 0.4075
6562519.0, 6566939.0, 0.4075
6566939.0, 6572080.0, 0.3565
6572080.0, 6581576.0, 0.385
6581576.0, 6584612.0, 0.3825
6584612.0, 6600464.0, 0.383
6600464.0, 6600943.0, 0.3835
6600943.0, 6606467.0, 0.377
6606467.0, 6615878.0, 0.377
6615878.0, 6619373.0, 0.377
6619373.0, 6619887.0, 0.3765
6619887.0, 6621672.0, 0.3765
6621672.0, 6624393.0, 0.3765
6624393.0, 6627234.0, 0.3755
6627234.0, 6633309.0, 0.375
6633309.0, 6640467.0, 0.3755
6640467.0, 6647953.0, 0.414
6647953.0, 6649828.0, 0.414
6649828.0, 6650938.0, 0.409
6650938.0, 6651999.0, 0.4095
6651999.0, 6655279.0, 0.4095
6655279.0, 6656449.0, 0.4095
6656449.0, 6663665.0, 0.4095
6663665.0, 6668388.0, 0.4085
6668388.0, 6672930.0, 0.4085
6672930.0, 6691050.0, 0.4085
6691050.0, 6692108.0, 0.4085
6692108.0, 6700461.0, 0.4085
6700461.0, 6701365.0, 0.4085
6701365.0, 6703985.0, 0.4095
6703985.0, 6705558.0, 0.4095
6705558.0, 6723915.0, 0.4465
6723915.0, 6728985.0, 0.4465
6728985.0, 6730348.0, 0.4545
6730348.0, 6735976.0, 0.4545
6735976.0, 6739837.0, 0.4545
6739837.0, 6740432.0, 0.4545
6740432.0, 6743977.0, 0.4545
6743977.0, 6745692.0, 0.459
6745692.0, 6748310.0, 0.459
6748310.0, 6749250.0, 0.459
6749250.0, 6757075.0, 0.4575
6757075.0, 6771866.0, 0.465
6771866.0, 6773435.0, 0.4645
6773435.0, 6789721.0, 0.4645
6789721.0, 6799128.0, 0.4645
6799128.0, 6799232.0, 0.4615
6799232.0, 6801302.0, 0.4615
6801302.0, 6802577.0, 0.46
6802577.0, 6803807.0, 0.461
6803807.0, 6804793.0, 0.461
6804793.0, 6805486.0, 0.4515
6805486.0, 6806317.0, 0.4525
6806317.0, 6808473.0, 0.4525
6808473.0, 6813722.0, 0.455
6813722.0, 6818959.0, 0.4955
6818959.0, 6833163.0, 0.4955
6833163.0, 6844520.0, 0.502
6844520.0, 6847076.0, 0.502
6847076.0, 6854744.0, 0.502
6854744.0, 6857028.0, 0.504
6857028.0, 6858443.0, 0.504
6858443.0, 6864494.0, 0.504
6864494.0, 6870983.0, 0.5065
6870983.0, 6873161.0, 0.523
6873161.0, 6876271.0, 0.523
6876271.0, 6885963.0, 0.523
6885963.0, 6890234.0, 0.523
6890234.0, 6891130.0, 0.522
6891130.0, 6918315.0, 0.522
6918315.0, 6921214.0, 0.521
6921214.0, 6924246.0, 0.521
6924246.0, 6931696.0, 0.521
6931696.0, 6932413.0, 0.521
6932413.0, 6933231.0, 0.4925
6933231.0, 6934116.0, 0.4925
6934116.0, 6935849.0, 0.4925
6935849.0, 6945115.0, 0.4885
6945115.0, 6945662.0, 0.4885
6945662.0, 6954865.0, 0.4895
6954865.0, 6958073.0, 0.4875
6958073.0, 6964969.0, 0.4875
6964969.0, 6978447.0, 0.4905
6978447.0, 6980921.0, 0.49
6980921.0, 6988681.0, 0.49
6988681.0, 6995022.0, 0.49
6995022.0, 6996600.0, 0.4915
6996600.0, 6998267.0, 0.494
6998267.0, 7008862.0, 0.494
7008862.0, 7011087.0, 0.4935
7011087.0, 7020375.0, 0.491
7020375.0, 7028371.0, 0.472
7028371.0, 7030263.0, 0.472
7030263.0, 7030714.0, 0.472
7030714.0, 7065046.0, 0.472
7065046.0, 7066662.0, 0.472
7066662.0, 7077226.0, 0.452
7077226.0, 7080833.0, 0.453
7080833.0, 7084051.0, 0.452
7084051.0, 7089523.0, 0.4515
7089523.0, 7095548.0, 0.447
7095548.0, 7099816.0, 0.447
7099816.0, 7109385.0, 0.447
7109385.0, 7118432.0, 0.477
7118432.0, 7119541.0, 0.477
7119541.0, 7133076.0, 0.477
7133076.0, 7147961.0, 0.477
7147961.0, 7147991.0, 0.5215
7147991.0, 7150351.0, 0.522
7150351.0, 7164991.0, 0.5215
7164991.0, 7169617.0, 0.5215
7169617.0, 7190434.0, 0.5215
7190434.0, 7191483.0, 0.5215
7191483.0, 7195725.0, 0.52
7195725.0, 7195893.0, 0.52
7195893.0, 7201087.0, 0.521
7201087.0, 7203138.0, 0.527
7203138.0, 7206397.0, 0.5325
7206397.0, 7245919.0, 0.5325
7245919.0, 7248578.0, 0.532
7248578.0, 7253578.0, 0.5325
7253578.0, 7255479.0, 0.5325
7255479.0, 7257399.0, 0.5325
7257399.0, 7257996.0, 0.5335
7257996.0, 7258606.0, 0.5335
7258606.0, 7281575.0, 0.5335
7281575.0, 7292426.0, 0.5335
7292426.0, 7294585.0, 0.5335
7294585.0, 7300050.0, 0.523
7300050.0, 7310702.0, 0.5225
7310702.0, 7313616.0, 0.5225
7313616.0, 7343622.0, 0.5225
7343622.0, 7344196.0, 0.523
7344196.0, 7349092.0, 0.5225
7349092.0, 7359677.0, 0.5225
7359677.0, 7369135.0, 0.5225
7369135.0, 7369244.0, 0.5225
7369244.0, 7380979.0, 0.5225
7380979.0, 7382834.0, 0.5225
7382834.0, 7389063.0, 0.522
7389063.0, 7397009.0, 0.5345
7397009.0, 7397434.0, 0.5345
7397434.0, 7397474.0, 0.538
7397474.0, 7400664.0, 0.538
7400664.0, 7403241.0, 0.538
7403241.0, 7407377.0, 0.534
7407377.0, 7427230.0, 0.5345
7427230.0, 7428526.0, 0.5365
7428526.0, 7433491.0, 0.5365
7433491.0, 7434326.0, 0.534
7434326.0, 7442233.0, 0.534
7442233.0, 7442628.0, 0.535
7442628.0, 7462827.0, 0.5365
7462827.0, 7469020.0, 0.5365
7469020.0, 7480133.0, 0.537
7480133.0, 7487333.0, 0.537
7487333.0, 7489837.0, 0.5405
7489837.0, 7496796.0, 0.54
7496796.0, 7506699.0, 0.548
7506699.0, 7508686.0, 0.548
7508686.0, 7521781.0, 0.548
7521781.0, 7523199.0, 0.5535
7523199.0, 7525521.0, 0.5535
7525521.0, 7540688.0, 0.5535
7540688.0, 7549083.0, 0.5535
7549083.0, 7550821.0, 0.6265
7550821.0, 7555858.0, 0.626
7555858.0, 7562041.0, 0.626
7562041.0, 7568738.0, 0.626
7568738.0, 7576306.0, 0.6495
7576306.0, 7586020.0, 0.6495
7586020.0, 7586747.0, 0.6505
7586747.0, 7602476.0, 0.6505
7602476.0, 7605894.0, 0.6505
7605894.0, 7608958.0, 0.6505
7608958.0, 7616423.0, 0.6475
7616423.0, 7638074.0, 0.6465
7638074.0, 7643993.0, 0.6465
7643993.0, 7654558.0, 0.6465
7654558.0, 7655829.0, 0.6465
7655829.0, 7672718.0, 0.6655
7672718.0, 7674279.0, 0.665
7674279.0, 7675098.0, 0.665
7675098.0, 7678767.0, 0.665
7678767.0, 7682451.0, 0.665
7682451.0, 7689567.0, 0.665
7689567.0, 7694461.0, 0.664
7694461.0, 7705758.0, 0.664
7705758.0, 7713082.0, 0.664
7713082.0, 7714071.0, 0.6645
7714071.0, 7718795.0, 0.668
7718795.0, 7721955.0, 0.668
7721955.0, 7721987.0, 0.6685
7721987.0, 7730763.0, 0.6685
7730763.0, 7731109.0, 0.6685
7731109.0, 7744873.0, 0.669
7744873.0, 7746831.0, 0.669
7746831.0, 7749486.0, 0.6715
7749486.0, 7750391.0, 0.7
7750391.0, 7757643.0, 0.677
7757643.0, 7761060.0, 0.6865
7761060.0, 7761370.0, 0.6865
7761370.0, 7768422.0, 0.6865
7768422.0, 7770709.0, 0.6865
7770709.0, 7774597.0, 0.685
7774597.0, 7777364.0, 0.6835
7777364.0, 7783999.0, 0.697
7783999.0, 7786243.0, 0.7045
7786243.0, 7788417.0, 0.697
7788417.0, 7798401.0, 0.696
7798401.0, 7803224.0, 0.696
7803224.0, 7807659.0, 0.698
7807659.0, 7807746.0, 0.698
7807746.0, 7808885.0, 0.698
7808885.0, 7810731.0, 0.698
7810731.0, 7812040.0, 0.697
7812040.0, 7826072.0, 0.6985
7826072.0, 7838659.0, 0.6985
7838659.0, 7839759.0, 0.6985
7839759.0, 7842775.0, 0.6985
7842775.0, 7844310.0, 0.7185
7844310.0, 7844567.0, 0.7185
7844567.0, 7850853.0, 0.7235
7850853.0, 7871402.0, 0.7245
7871402.0, 7881343.0, 0.7285
7881343.0, 7884942.0, 0.728
7884942.0, 7889592.0, 0.7285
7889592.0, 7892255.0, 0.7285
7892255.0, 7898135.0, 0.7285
7898135.0, 7903640.0, 0.7285
7903640.0, 7909360.0, 0.729
7909360.0, 7911536.0, 0.729
7911536.0, 7914828.0, 0.729
7914828.0, 7923978.0, 0.729
7923978.0, 7928592.0, 0.729
7928592.0, 7928654.0, 0.729
7928654.0, 7931475.0, 0.729
7931475.0, 7944295.0, 0.728
7944295.0, 7946142.0, 0.7285
7946142.0, 7947849.0, 0.7285
7947849.0, 7950223.0, 0.7285
7950223.0, 7957711.0, 0.729
7957711.0, 7957938.0, 0.7295
7957938.0, 7962293.0, 0.7295
7962293.0, 7962347.0, 0.73
7962347.0, 7962437.0, 0.7305
7962437.0, 7964221.0, 0.731
7964221.0, 7975726.0, 0.731
7975726.0, 7985570.0, 0.731
7985570.0, 7990276.0, 0.6335
7990276.0, 7994306.0, 0.635
7994306.0, 7996854.0, 0.635
7996854.0, 8002917.0, 0.6305
8002917.0, 8006361.0, 0.6305
8006361.0, 8006954.0, 0.6315
8006954.0, 8016017.0, 0.6315
8016017.0, 8017439.0, 0.633
8017439.0, 8018382.0, 0.633
8018382.0, 8033551.0, 0.6345
8033551.0, 8044432.0, 0.634
8044432.0, 8050735.0, 0.634
8050735.0, 8055019.0, 0.634
8055019.0, 8055553.0, 0.63
8055553.0, 8056724.0, 0.6285
8056724.0, 8072255.0, 0.6285
8072255.0, 8083367.0, 0.6315
8083367.0, 8088052.0, 0.627
8088052.0, 8088150.0, 0.627
8088150.0, 8092208.0, 0.621
8092208.0, 8092667.0, 0.621
8092667.0, 8093911.0, 0.621
8093911.0, 8102661.0, 0.62
8102661.0, 8112044.0, 0.6105
8112044.0, 8113381.0, 0.6105
8113381.0, 8122631.0, 0.6105
8122631.0, 8126708.0, 0.6135
8126708.0, 8129030.0, 0.6135
8129030.0, 8142833.0, 0.6135
8142833.0, 8157438.0, 0.6135
8157438.0, 8160275.0, 0.6135
8160275.0, 8160953.0, 0.611
8160953.0, 8166882.0, 0.6045
8166882.0, 8204337.0, 0.603
8204337.0, 8206056.0, 0.603
8206056.0, 8217755.0, 0.603
8217755.0, 8221808.0, 0.603
8221808.0, 8223486.0, 0.6025
8223486.0, 8228867.0, 0.603
8228867.0, 8229127.0, 0.5635
8229127.0, 8234976.0, 0.5685
8234976.0, 8242398.0, 0.5685
8242398.0, 8256618.0, 0.572
8256618.0, 8266226.0, 0.564
8266226.0, 8267729.0, 0.522
8267729.0, 8273984.0, 0.522
8273984.0, 8295619.0, 0.5215
8295619.0, 8296333.0, 0.5215
8296333.0, 8297569.0, 0.5215
8297569.0, 8301627.0, 0.5195
8301627.0, 8308221.0, 0.538
8308221.0, 8320309.0, 0.538
8320309.0, 8323079.0, 0.545
8323079.0, 8333880.0, 0.5445
8333880.0, 8345712.0, 0.5445
8345712.0, 8365688.0, 0.549
8365688.0, 8368317.0, 0.549
8368317.0, 8368809.0, 0.5335
8368809.0, 8371140.0, 0.536
8371140.0, 8371797.0, 0.556
8371797.0, 8376867.0, 0.556
8376867.0, 8377335.0, 0.556
8377335.0, 8381689.0, 0.553
8381689.0, 8388066.0, 0.5535
8388066.0, 8393527.0, 0.5535
8393527.0, 8394022.0, 0.553
8394022.0, 8416238.0, 0.5565
8416238.0, 8417172.0, 0.5565
8417172.0, 8423563.0, 0.5565
8423563.0, 8428880.0, 0.558
8428880.0, 8442998.0, 0.5585
8442998.0, 8443261.0, 0.5715
8443261.0, 8444293.0, 0.571
8444293.0, 8448560.0, 0.571
8448560.0, 8464386.0, 0.571
8464386.0, 8464538.0, 0.571
8464538.0, 8466052.0, 0.583
8466052.0, 8475559.0, 0.5825
8475559.0, 8477353.0, 0.582
8477353.0, 8480199.0, 0.582
8480199.0, 8481937.0, 0.496
8481937.0, 8495927.0, 0.492
8495927.0, 8503927.0, 0.492
8503927.0, 8505394.0, 0.492
8505394.0, 8505536.0, 0.4865
8505536.0, 8514673.0, 0.4865
8514673.0, 8516322.0, 0.4865
8516322.0, 8517421.0, 0.486
8517421.0, 8530993.0, 0.486
8530993.0, 8533018.0, 0.486
8533018.0, 8533320.0, 0.4865
8533320.0, 8535987.0, 0.4865
8535987.0, 8538771.0, 0.4855
8538771.0, 8550344.0, 0.4855
8550344.0, 8550616.0, 0.485
8550616.0, 8550673.0, 0.485
8550673.0, 8557191.0, 0.4915
8557191.0, 8563439.0, 0.4895
8563439.0, 8568828.0, 0.4895
8568828.0, 8570961.0, 0.489
8570961.0, 8574998.0, 0.4845
8574998.0, 8575134.0, 0.479
8575134.0, 8588145.0, 0.478
8588145.0, 8596570.0, 0.473
8596570.0, 8598864.0, 0.4735
